Vocabularies loaded: 16236
例 Freq = 4975  TF = 0.033778508042340255  IDF = 1.905190306618679  TF-IDF = 0.06435448609430774
记者 Freq = 273  TF = 0.001853574411167616  IDF = 3.1429579538420436  TF-IDF = 0.005825706438617341
疑似 Freq = 235  TF = 0.0015955677165728564  IDF = 3.6235837947484635  TF-IDF = 0.005781673321197211
防护 Freq = 225  TF = 0.001527671217995288  IDF = 3.773724144176324  TF-IDF = 0.005765009759712071
中心 Freq = 230  TF = 0.001561619467284072  IDF = 3.657531126671801  TF-IDF = 0.00571167180960813
专家 Freq = 232  TF = 0.001575198766999586  IDF = 3.6235837947484635  TF-IDF = 0.00570786472560746
治愈 Freq = 205  TF = 0.0013918782208401513  IDF = 4.061163862678395  TF-IDF = 0.005652645531725121
健康 Freq = 241  TF = 0.0016363056157193974  IDF = 3.405992359675837  TF-IDF = 0.005573244425234934
医护人员 Freq = 204  TF = 0.0013850885709823944  IDF = 3.983759358992789  TF-IDF = 0.005517859557685061
公共 Freq = 202  TF = 0.0013715092712668808  IDF = 3.910297197051768  TF-IDF = 0.0053630088591653975
观察 Freq = 207  TF = 0.001405457520555665  IDF = 3.801921036006976  TF-IDF = 0.00534343851261479
加油 Freq = 184  TF = 0.0012492955738272577  IDF = 4.21695853528582  TF-IDF = 0.005268227633145651
医学 Freq = 204  TF = 0.0013850885709823944  IDF = 3.7830620087556603  TF-IDF = 0.005239875951645164
央视 Freq = 219  TF = 0.001486933318848747  IDF = 3.5184670889342495  TF-IDF = 0.005231725945809093
密切 Freq = 210  TF = 0.0014258264701289354  IDF = 3.598637437618233  TF-IDF = 0.005131032514953042
政府 Freq = 180  TF = 0.0012221369743962303  IDF = 4.0725686259506455  TF-IDF = 0.004977236698540335
检测 Freq = 176  TF = 0.001194978374965203  IDF = 4.155030786142618  TF-IDF = 0.004965171936755095
山东 Freq = 145  TF = 0.0009844992293747412  IDF = 5.027480736422107  TF-IDF = 0.004949550910703921
密切接触 Freq = 196  TF = 0.0013307713721203397  IDF = 3.7189316713359446  TF-IDF = 0.004949047803085523
市场 Freq = 148  TF = 0.0010048681789480117  IDF = 4.90010142994588  TF-IDF = 0.0049239560005702645
京市 Freq = 168  TF = 0.0011406611761031484  IDF = 4.308381563049415  TF-IDF = 0.004914403580809066
通知 Freq = 166  TF = 0.0011270818763876346  IDF = 4.281664224673635  TF-IDF = 0.004825786148406968
冠 Freq = 184  TF = 0.0012492955738272577  IDF = 3.850176204614197  TF-IDF = 0.004810008090879546
医生 Freq = 161  TF = 0.0010931336270988505  IDF = 4.377423207479066  TF-IDF = 0.004785108508138276
发布会 Freq = 177  TF = 0.0012017680248229599  IDF = 3.9623857082002223  TF-IDF = 0.0047618684461305065
首例 Freq = 170  TF = 0.001154240475818662  IDF = 4.0725686259506455  TF-IDF = 0.004700723548621427
紧急 Freq = 171  TF = 0.0011610301256764189  IDF = 3.9623857082002223  TF-IDF = 0.00460044917677015
乘客 Freq = 160  TF = 0.0010863439772410936  IDF = 4.21695853528582  TF-IDF = 0.004581067507083174
火神 Freq = 131  TF = 0.0008894441313661455  IDF = 5.119111211887676  TF-IDF = 0.00455316342522413
疑似病例 Freq = 164  TF = 0.001113502576672121  IDF = 4.084064264788474  TF-IDF = 0.004547616082136498
天津 Freq = 121  TF = 0.0008215476327885771  IDF = 5.526286593393549  TF-IDF = 0.00454010766891372
北京市 Freq = 145  TF = 0.0009844992293747412  IDF = 4.574115118484164  TF-IDF = 0.0045032128092190125
通报 Freq = 166  TF = 0.0011270818763876346  IDF = 3.9945661139493724  TF-IDF = 0.00450220307106452
组织 Freq = 140  TF = 0.0009505509800859569  IDF = 4.7279204545632  TF-IDF = 0.004494129421853493
接受 Freq = 167  TF = 0.0011338715262453915  IDF = 3.951816466490035  TF-IDF = 0.004480852168300726
​​​​ Freq = 185  TF = 0.0012560852236850146  IDF = 3.5660327721863054  TF-IDF = 0.0044792410723197285
病人 Freq = 143  TF = 0.0009709199296592275  IDF = 4.590416930813265  TF-IDF = 0.004456927283571742
春节 Freq = 144  TF = 0.0009777095795169843  IDF = 4.526286593393548  TF-IDF = 0.004425393762000169
救治 Freq = 159  TF = 0.0010795543273833367  IDF = 4.0725686259506455  TF-IDF = 0.004396559083710629
启动 Freq = 135  TF = 0.0009166027307971728  IDF = 4.746067801273459  TF-IDF = 0.004350258707195786
响应 Freq = 131  TF = 0.0008894441313661455  IDF = 4.860023990570544  TF-IDF = 0.004322719816711645
相关 Freq = 151  TF = 0.0010252371285212822  IDF = 4.1918675543229895  TF-IDF = 0.0042976582545356315
企业 Freq = 115  TF = 0.000780809733642036  IDF = 5.464886048729405  TF-IDF = 0.004267036220092486
机构 Freq = 146  TF = 0.000991288879232498  IDF = 4.294961047287093  TF-IDF = 0.004257547122912458
张 Freq = 136  TF = 0.0009233923806549297  IDF = 4.574115118484164  TF-IDF = 0.004223703048646797
医学观察 Freq = 142  TF = 0.0009641302798014706  IDF = 4.377423207479066  TF-IDF = 0.004220406261836243
重庆 Freq = 116  TF = 0.000787599383499793  IDF = 5.321928094887363  TF-IDF = 0.0041915472865635146
消毒 Freq = 122  TF = 0.0008283372826463339  IDF = 5.049848549450561  TF-IDF = 0.004182977825227409
广东 Freq = 125  TF = 0.0008487062322196044  IDF = 4.920565532505595  TF-IDF = 0.004176114633482475
部门 Freq = 151  TF = 0.0010252371285212822  IDF = 4.0725686259506455  TF-IDF = 0.0041753485637755034
疫 Freq = 143  TF = 0.0009709199296592275  IDF = 4.294961047287093  TF-IDF = 0.004170063277921107
症状 Freq = 142  TF = 0.0009641302798014706  IDF = 4.321928094887363  TF-IDF = 0.0041669017434055895
消息 Freq = 158  TF = 0.00107276467752558  IDF = 3.8799235480082492  TF-IDF = 0.004162244933802974
期间 Freq = 135  TF = 0.0009166027307971728  IDF = 4.4799929411196135  TF-IDF = 0.004106373763782295
呼吸 Freq = 123  TF = 0.0008351269325040908  IDF = 4.90010142994588  TF-IDF = 0.004092206676149612
信息 Freq = 126  TF = 0.0008554958820773613  IDF = 4.764446330588314  TF-IDF = 0.004075964216196897
